eventID,occurrenceID,occurrenceStatus,specificEpithet,scientificName,scientificNameID,individualCount,scientificNameAuthorship,taxonomicStatus,taxonRank,kingdom,phylum,class,order,family,genus,lifeStage,sex,occurrenceRemarks,basisOfRecord
IYS:GoA2019:Stn31:trawl:sample1245,IYS:GoA2019:Stn31:trawl:sample1245:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1246,IYS:GoA2019:Stn31:trawl:sample1246:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1247,IYS:GoA2019:Stn31:trawl:sample1247:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1248,IYS:GoA2019:Stn31:trawl:sample1248:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1249,IYS:GoA2019:Stn31:trawl:sample1249:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1250,IYS:GoA2019:Stn31:trawl:sample1250:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1251,IYS:GoA2019:Stn31:trawl:sample1251:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1252,IYS:GoA2019:Stn31:trawl:sample1252:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1253,IYS:GoA2019:Stn31:trawl:sample1253:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1254,IYS:GoA2019:Stn31:trawl:sample1254:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1255,IYS:GoA2019:Stn31:trawl:sample1255:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1256,IYS:GoA2019:Stn31:trawl:sample1256:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1257,IYS:GoA2019:Stn31:trawl:sample1257:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1258,IYS:GoA2019:Stn31:trawl:sample1258:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1259,IYS:GoA2019:Stn31:trawl:sample1259:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1260,IYS:GoA2019:Stn31:trawl:sample1260:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1261,IYS:GoA2019:Stn31:trawl:sample1261:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1262,IYS:GoA2019:Stn31:trawl:sample1262:occ,present,theta,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,1,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1263,IYS:GoA2019:Stn31:trawl:sample1263:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1264,IYS:GoA2019:Stn31:trawl:sample1264:occ,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1265,IYS:GoA2019:Stn31:trawl:sample1265:occ,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1266,IYS:GoA2019:Stn31:trawl:sample1266:occ,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1267,IYS:GoA2019:Stn31:trawl:sample1267:occ,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1268,IYS:GoA2019:Stn31:trawl:sample1268:occ,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1269,IYS:GoA2019:Stn31:trawl:sample1269:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1270,IYS:GoA2019:Stn31:trawl:sample1270:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1271,IYS:GoA2019:Stn31:trawl:sample1271:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1272,IYS:GoA2019:Stn31:trawl:sample1272:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1273,IYS:GoA2019:Stn31:trawl:sample1273:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1274,IYS:GoA2019:Stn31:trawl:sample1274:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1275,IYS:GoA2019:Stn31:trawl:sample1275:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1276,IYS:GoA2019:Stn31:trawl:sample1276:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1277,IYS:GoA2019:Stn31:trawl:sample1277:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1278,IYS:GoA2019:Stn31:trawl:sample1278:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1279,IYS:GoA2019:Stn31:trawl:sample1279:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1280,IYS:GoA2019:Stn31:trawl:sample1280:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1281,IYS:GoA2019:Stn31:trawl:sample1281:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1282,IYS:GoA2019:Stn31:trawl:sample1282:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1283,IYS:GoA2019:Stn31:trawl:sample1283:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1284,IYS:GoA2019:Stn31:trawl:sample1284:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1285,IYS:GoA2019:Stn31:trawl:sample1285:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1286,IYS:GoA2019:Stn31:trawl:sample1286:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1287,IYS:GoA2019:Stn31:trawl:sample1287:occ,present,leucopsarus,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,1,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1288,IYS:GoA2019:Stn31:trawl:sample1288:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1289,IYS:GoA2019:Stn31:trawl:sample1289:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1290,IYS:GoA2019:Stn31:trawl:sample1290:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1291,IYS:GoA2019:Stn31:trawl:sample1291:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1292,IYS:GoA2019:Stn31:trawl:sample1292:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1293,IYS:GoA2019:Stn31:trawl:sample1293:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1294,IYS:GoA2019:Stn31:trawl:sample1294:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1295,IYS:GoA2019:Stn31:trawl:sample1295:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1296,IYS:GoA2019:Stn31:trawl:sample1296:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1297,IYS:GoA2019:Stn31:trawl:sample1297:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1298,IYS:GoA2019:Stn31:trawl:sample1298:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1299,IYS:GoA2019:Stn31:trawl:sample1299:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1300,IYS:GoA2019:Stn31:trawl:sample1300:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1301,IYS:GoA2019:Stn31:trawl:sample1301:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1302,IYS:GoA2019:Stn31:trawl:sample1302:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1303,IYS:GoA2019:Stn31:trawl:sample1303:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1304,IYS:GoA2019:Stn31:trawl:sample1304:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1305,IYS:GoA2019:Stn31:trawl:sample1305:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1306,IYS:GoA2019:Stn31:trawl:sample1306:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1307,IYS:GoA2019:Stn31:trawl:sample1307:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1308,IYS:GoA2019:Stn31:trawl:sample1308:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1309,IYS:GoA2019:Stn31:trawl:sample1309:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1310,IYS:GoA2019:Stn31:trawl:sample1310:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1311,IYS:GoA2019:Stn31:trawl:sample1311:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1312,IYS:GoA2019:Stn31:trawl:sample1312:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1313,IYS:GoA2019:Stn31:trawl:sample1313:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1314,IYS:GoA2019:Stn31:trawl:sample1314:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1315,IYS:GoA2019:Stn31:trawl:sample1315:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn31:trawl:sample1316,IYS:GoA2019:Stn31:trawl:sample1316:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
